Name,Symbol,Mint Address,CoinGecko ID,Current Price (USD),Market Cap (USD),Total Volume (USD),Price Change 24h (%),Launch Date,Categories,DEX Volume (USD),DEX Liquidity (USD)
AgriDex Token,AGRI,AGRidUXLeDij9CJprkZx7WBXtTQC67jtfiwz293mVrJ,agridex-governance-token,0.04233631,6868122.0,573175.0,-0.9454,,"Tokenized Assets, Solana Ecosystem, Real World Assets (RWA), Tokenized Commodities","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '981.0775454146', 'h24': '1577.8650594812'}",
santawifhat,SANTA,J8uZpXLyrmaPawRFdu81byzRSLqnurTvhQ9nd2ZLVQvE,santawifhat,0.00011109,110231.0,397.96,1.79315,,"Solana Ecosystem, Meme, Solana Meme, Christmas Themed","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '231.7815976156', 'h24': '313.1407245074'}",
thesis cat,quant,R4Uymb3HhtBws9e8XsxRuyGTP7hBvSqVTnTgLerpump,thesis-cat,1.623e-05,16225.85,288.46,-7.50637,,"Solana Ecosystem, Meme, Cat-Themed, Pump.fun Ecosystem","{'m5': '1750.8292817105', 'm15': '4913.477160236', 'm30': '4913.477160236', 'h1': '5571.2552240129', 'h6': '13328.7258015423', 'h24': '95387.6277991922'}",
Solice,SLC,METAmTMXwdb8gYzyCPfXXFmZZw4rUsXX58PNsDg7zjL,solice,0.00041332,0.0,35185.0,-1.64587,,"Solana Ecosystem, DaoMaker Launchpad, Animoca Brands Portfolio, Alameda Research Portfolio, DeFiance Capital Portfolio","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '36.1510814509', 'h24': '246.0782944886'}",
rexbt by VIRTUALS,REXBT,J7cENeeQs1XUgfruGNTEjXAAa54Rut8VYdDuMmmBvirt,rexbt-by-virtuals,0.00017322,173087.0,2056.59,0.07495,,"Solana Ecosystem, Meme, AI Meme, Virtuals Protocol Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '721.0406891918'}",
Optopia AI (Wormhole),OPAI,BK5GJDHXs9Nhnn4fcJrTauZ4guii5oEw7Cyxr6Ecpnqc,optopia-ai,0.00011184,424253.0,128312.0,-1.26303,,"Smart Contract Platform, Solana Ecosystem, Ethereum Ecosystem, Layer 2 (L2)","{'m5': '58.091843729', 'm15': '58.091843729', 'm30': '8633.7575461656', 'h1': '10295.5050096723', 'h6': '12835.6023537772', 'h24': '15067.3462795939'}",
FartGPT,FartGPT,xMJ9BnMvrpEUrTEihDKSuQUh8J7P89oEQrbuCWWpump,fartgpt,1.335e-05,13280.64,441.88,-12.23571,,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '8.1796844759', 'h1': '8.1796844759', 'h6': '12.1507105034', 'h24': '407.4352826112'}",
ChikinCoin,CKC,8s9FCz99Wcr3dHpiauFRi6bLXzshXfcGTfgQE7UEopVx,chikincoin,0.00017572,0.0,256.17,-0.3173,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '2.0018927793', 'h1': '3.5935147887', 'h6': '17.5646650787', 'h24': '94.7728315635'}",
Arizona Iced Tea,99CENTS,3VTXWW93L1WRfQ7QDPjvfBQgzFRVqDgHPnc8vwQmEpUi,arizona-iced-tea,8.449e-05,0.0,2047.21,-2.70164,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '142.2538894333'}",
Phteven,PHTEVE,DhRQWsiP53gVXnG8KQwq63Uo1FvouRpVNL8536tsVD5H,phteven,2.414e-05,24139.0,268.83,1.37262,,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.08351636032'}",
Genie,Genie,3Jjt8QhbqNoYfSQYHWf8ZsTJwE2CyvmUrzgzJD5Jpump,genie-2,1.942e-05,19422.39,226.6,-0.66955,,"Solana Ecosystem, Meme, Parody Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '17.7675585717', 'h24': '383.5886204095'}",
jeo rogen,rogen,DtgDZb83TqywcuBuWE89jx4k5Y7b6nQ4GYJq3Wd61JQQ,jeo-rogen,0.00017023,170067.0,253.68,0.30606,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '1307.7444100025'}",
YOUR AI (Wormhole),YOURAI,FjK6rqU6QzUeNtmK6QQ78cCuS5AHAhcm4HgJkdsvXaep,your-ai,0.00154296,71158.0,113953.0,3.655,,"BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '550.7000814758'}",
Baskt.fun,BASKT,Ejq4Xr7KwHtLPkfGr3DGkKSgyGCuZvsndeyj92yXpump,baskt-fun,1.75e-05,16858.83,286.79,2.48407,,"Index, Solana Ecosystem, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '9.005936932', 'h24': '2615.7528407509'}",
Deo,DEO,DeoP2swMNa9d4SGcQkR82j4RYYeNhDjcTCwyzEhKwfAf,player-2,0.089193,0.0,114.56,-0.48286,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '69.4197752002', 'h24': '3549.8733464187'}",
METAVERSE,METAV,HCgvbV9Qcf9TVGPGKMGbVEj8WwwVD6HhTt5E2i3qkeN9,metaverse,0.00450655,4506553.0,240234.0,-0.2117,,"Artificial Intelligence (AI), Solana Ecosystem, AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '47.6811939239', 'h24': '1075.8781250492'}",
Bird Dog,BIRDDOG,3XTp12PmKMHxB6YkejaGPUjMGBLKRGgzHWgJuVTsBCoP,bird-dog-on-sol,0.00031444,0.0,471.33,0.2419,,"Solana Ecosystem, Meme, Solana Meme, The Boy’s Club","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '957.4793202531', 'h24': '4290.0432575784'}",
xHashtag Token,XTAG,5gs8nf4wojB5EXgDUWNLwXpknzgV2YWDhveAeBZpVLbp,xhashtag,0.0238429,0.0,111121.0,-7.60066,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '75.1867096288', 'h24': '2613.6796934085'}",
Rawr,XD,DEJiPKx5GActUtB6qUssreUxkhXtL4hTQAAJZ7Ccw8se,rawr,0.00022432,220062.0,998.36,-1.49962,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '71.1013382448', 'm15': '613.3222039949', 'm30': '628.555396493', 'h1': '19771.9822272712', 'h6': '53041.6666226218', 'h24': '837412.053394742'}",
bonkwifhat,BIF,BgQ2Tj4y4YQume4guQrkK8RWB8oRQtHYtAta1tXubL1G,bonkwifhat,0.00011326,113094.0,2004.24,12.0594,,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme","{'m5': '2.1415030114', 'm15': '6.008804471', 'm30': '11.8506886538', 'h1': '35.2624761944', 'h6': '336.0483191388', 'h24': '3649.6949439223'}",
SimsAI,SIMSAI,u6VCRrFvejYX8cTnc1ptZT8UqVGbPXPmE8kvcGnpump,simsai,0.00024427,243925.0,703.34,-3.97368,,"Artificial Intelligence (AI), Solana Ecosystem, Meme, AI Agents, Pump.fun Ecosystem, AI Agent Launchpad","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '2.0659777371', 'h24': '705.3086661875'}",
crow with knife (Wormhole),CAW,9niFQK8MsParjSxhYQ3Ys2a6zHmsEuKSB1M7wwdvZ7bj,crow-with-knife,1.9596e-08,15386789.0,222932.0,-4.97528,,"BNB Chain Ecosystem, Solana Ecosystem, Polygon Ecosystem, Meme, Arbitrum Ecosystem, Cronos Ecosystem, Base Ecosystem","{'m5': '1197.2573332329', 'm15': '1197.2573332329', 'm30': '1207.7414551866', 'h1': '1708.8256930457', 'h6': '11410.0971612614', 'h24': '50390.2427015635'}",
Alpaca,Alpaca,FfgtU4bMte3JRZGX7kcNVywxiGoSqUTga8eZxTSFpump,alpaca-2,4.842e-05,46642.0,209.22,-3.58505,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '6.5076879879', 'm30': '68.0425736006', 'h1': '310.6291738189', 'h6': '2254.8343459365', 'h24': '7545.9231286299'}",
Pseudo Reality,PSEUDO,uPm9ebhrGDnNXiyneeP9WG57wNbQ8bd26DRiWSNpump,pseudo-reality,7.689e-05,61347.0,174.04,-0.87171,,"Artificial Intelligence (AI), Solana Ecosystem, AI Agents, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '1.7766718807', 'h24': '100.650165488'}",
DrPepe.ai,BRYAN,BrYANThKaAbjZZH5XWLrw26NzMbfUNmBwbZiMe4Fj5Mk,drpepe-ai,1.798e-09,1597930.0,88.99,-2.17464,,"Solana Ecosystem, Meme, AI Meme, The Boy’s Club, Desci Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '34.6767372139', 'h24': '112.4177309295'}",
BRO IF I HELD,IF,CXXed5DrpgNVPfyMzjTMeBarcCe2c9VTBpU99cbJpump,bro-if-i-held,1.837e-05,18304.95,346.15,-5.81662,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '1.2930165706', 'h24': '3598.8264337326'}",
AIWarper Token,$WARPER,7JNdLsAgBMi2WZW26SeifhMNEt3LrLcfM8oBQVT7pump,aiwarper-token,4.282e-05,38043.0,213.48,-4.31273,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '197.0141049563'}",
You Looked,CIRCLE,EkHr62PC6Y1axrLS7cR8YC4BZeW19mtHxQLCLMrf9vnq,you-looked,0.00012419,123647.0,322.38,-2.80295,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '51.1767557154', 'h24': '27568.4497437912'}",
NerdyDude,NERDY,bj7xHohoXetk461iGPSAoDS62yiJsmxgV82RkA9moon,nerdydude,3.484e-05,34836.0,163.43,-0.22195,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '9.2425383303', 'h24': '155.536378137'}",
Party Parrot,PARROT,GeUX5oxR86Uge9T81NC7JXdRZ9rBhtbKCMN8WhZPpump,party-parrot-2,1.243e-05,12348.85,107.69,-4.52615,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '13.3711040099'}",
Tootcoin,TOOT,AmfnT28qz7fVbdNEsFoFTsB18ERZrGEk4Dh51cWP2xJe,tootcoin,3.088e-05,7715.62,162.23,-9.5829,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '301.1049300926', 'h6': '437.8698605273', 'h24': '1026.9850956964'}",
Minidoge,Minidoge,JCe4cq9bqL1238wfFjfFQ316PrS2sASKkesLYEyCpump,minidoge-2,2.501e-05,24883.0,250.25,-0.3241,,"Solana Ecosystem, Meme, Dog-Themed, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '495.9320351635', 'h1': '495.9320351635', 'h6': '749.3364280044', 'h24': '12473.1684505028'}",
SPQR,SPQR,9wyheK9Eqy92cRPM4PBGmtZseizVJ4ZpZgF8Jcswpump,spqr,3.842e-05,38336.0,439.15,-3.57093,,"Solana Ecosystem, Meme, Elon Musk-Inspired, PolitiFi, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '417.2488947691', 'h24': '2361.0777606175'}",
MEDUSA,MEDUSA,Fosp9yoXQBdx8YqyURZePYzgpCnxp9XsfnQq69DRvvU4,medusa-2,0.00010595,105962.0,36450.0,-0.65783,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.7314419473', 'm30': '0.7314419473', 'h1': '0.7314419473', 'h6': '382.6854023907', 'h24': '576.8316411387'}",
Xandeum,XAND,XANDuUoVoUqniKkpcKhrxmvYJybpJvUxJLr21Gaj3Hx,xandeum,0.00796675,10693485.0,656.52,-2.27913,,"Storage, Solana Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '981.8943611105'}",
Boggy Coin,BOGGY,GMEhF4sFXd9PRR9KJo7hyPjeHdcdg5yxTNP22KKNyWvZ,boggy-coin,7.602e-05,0.0,201.96,0.51496,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '5.248838243', 'h24': '246.136737743'}",
LibertAI token,LTAI,mntpN8z1d29f3MWhMD7VqZFpeYmbD88MgwS3Bkz8y7u,libertai,0.172924,2667326.0,644.33,-1.21063,,"Artificial Intelligence (AI), Solana Ecosystem, Telegram Apps, Base Ecosystem, AI Applications","{'m5': '0.0', 'm15': '0.0', 'm30': '559.8003204354', 'h1': '559.8003204354', 'h6': '559.8003204354', 'h24': '603.0396167102'}",
Ultimate Frog Racing,UFR,7yJQ6t4zY3amCq3gb2BQKe2UUwkJ5GVbAU6vgmkspump,ultimate-frog-racing,5.676e-05,56756.0,100.56,2.45664,,"Solana Ecosystem, Animal Racing, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.1154199935'}",
Cyphomancer,42,CexCXDGoZUWqkSnaovysnHXkF6teX4p8tjhns6rhaCZ2,cyphomancer,7.473e-05,69492.0,1441.53,-8.29201,,"Artificial Intelligence (AI), Solana Ecosystem, Meme, AI Meme, AI Agents, Pump.fun Ecosystem","{'m5': '654.6514196088', 'm15': '2720.0358849211', 'm30': '6170.7460809852', 'h1': '23489.4792400313', 'h6': '107087.444465778', 'h24': '783314.812605361'}",
A New Internet Money Era,ANIME,GRkAQsphKwc5PPMmi2bLT2aG9opmnHqJPN7spmjLpump,a-new-internet-money-era,1.719e-05,16752.66,277.3,-3.66542,,"Solana Ecosystem, Meme, Solana Meme, AI Meme, Anime-Themed, Pump.fun Ecosystem","{'m5': '2245.9593405977', 'm15': '2566.0126772678', 'm30': '2673.1747534445', 'h1': '4474.1688340317', 'h6': '172419.021732809', 'h24': '633343.182753989'}",
Mascot of the Unholy Year,BUIO,CaPS8EpC78RsnDdjNfZGd7Wjdg9156ijvC1aFcA1pump,mascot-of-the-unholy-year,1.92e-05,19175.24,193.65,-3.89794,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '0.4674013794'}",
Rubber Ducky Cult,$DUCKY,8Lb4E4ks8TWgyfnCqefPWAkqMGNzzf1Codd34z5t919x,rubber-ducky-cult,1.478e-05,1477.51,185.9,-3.53325,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '44.1654105226'}",
Project 32,32,HiaZB4rrRXY2pqpHqEfhiGAY1XoMjLRrJoHCcEku3232,project-32,6.47e-06,20909.0,215.17,-8.14925,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '3.5783055506', 'h6': '177.1590442627', 'h24': '216.2726321834'}",
DragonWifBeard,DWB,3WcuajU3xSKF1xyg8CB3XNsDDkLUnqepXJ8ETqVTpump,dragonwifbeard,2.107e-05,21056.0,198.39,4.42485,,"Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '6.3091875684', 'm15': '6.3091875684', 'm30': '6.3091875684', 'h1': '6.3091875684', 'h6': '6.3091875684', 'h24': '345.1507305632'}",
Way of The Future,WoTF,yJcC48AWnaFQxb4CfZY6U19aQr3Pw6RKVhuGCLVpump,way-of-the-future,4.066e-05,39686.0,673.57,0.15232,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '126.6422431545', 'h24': '202.3051456875'}",
chuchu,CHUCHU,ELST1oAp3czkRRRWGeTgttGsEqkD2qjDRJXR4Asmkk5y,chuchu,0.0477511,0.0,158.98,-2.03916,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '19.6571060027', 'h24': '198.2087936876'}",
aether collective,aether,BEP6KhDwv7K211JtZnszNcztHBffSCgRjUuNhucopump,aether-collective,4.466e-05,43940.0,401.0,-0.47345,,"Artificial Intelligence (AI), Solana Ecosystem, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '17.2523083292', 'h24': '23.4542702124'}",
SHILLGUY,SHILL,4Q7UJpgqrD51Y9DuJjeKuVnEmanJTbqPRGazVsUZpump,shillguy,2.542e-05,25402.0,259.05,-3.1778,,"Solana Ecosystem, AI Agents, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '64.6588679119', 'h6': '141.0657418861', 'h24': '2128.101938544'}",
Prometheus Waluigi,PROME,9jpeicbKQKiczgu1wBVTDUgM8rVjbQGG2jBK8g8Hpump,prometheus-waluigi,4.688e-05,46720.0,295.56,-3.07701,,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem, Terminal of Truths","{'m5': '0.0', 'm15': '0.0', 'm30': '202.7293681811', 'h1': '518.6297953666', 'h6': '6044.2204235163', 'h24': '12919.6195997683'}",
Reflections of Dissonance AI,AIKA,BsAEhPN1DKfpjMoSZ5UnDTL4impSYvT9ZpFjnBD2pump,reflections-of-dissonance-ai,3.952e-05,39050.0,245.12,-3.19643,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '3.1818945367'}",
L1X,L1X,HeFNBDauVZDD86dV8TmFGx39kGxmFLrVKqbYe6wXWcPT,layer-one-x-2,12.18,0.0,177999.0,-0.79184,,"Smart Contract Platform, Decentralized Finance (DeFi), BNB Chain Ecosystem, Solana Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Cross-chain Communication","{'m5': '0.0', 'm15': '0.0', 'm30': '15.7995114778', 'h1': '29.4804233262', 'h6': '1209.8621827054', 'h24': '7113.4994230953'}",
Ropirito,Ropirito,CtaVq7fp5xwYFenGQypqdK97LJhTD72GgRsY8e4Npump,ropirito,7.399e-05,73987.0,203.4,-0.77807,,"Solana Ecosystem, Meme, Solana Meme, AI Meme, Pump.fun Ecosystem",,
Munch,MUNCH,Ctaoh8SvvHMRkHSjFRLEv1iZnbYuWXcGyXx1s4Emoshh,munch,5.45e-06,49119.0,180.34,-0.84462,,"Solana Ecosystem, Meme, Solana Meme",,
MyToken,MTK,HB99pDdRG7mBpzWXkmvDJF3XCaDQ5HBEow5zAj6RadF6,my-token,3.653e-05,36415.0,211.04,-4.70371,,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '4.9799912208', 'h24': '171.3191375471'}",
kittyspin,KS,72LTryHMb1m9j4NEcn673sXkFMXMmHvmB8grYcVspump,kittyspin,3.439e-05,34372.0,189.56,0.62182,,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Pump.fun Ecosystem","{'m5': '12698.5220065176', 'm15': '103292.314492067', 'm30': '235907.923529218', 'h1': '514272.492211167', 'h6': '1923536.74582349', 'h24': '10249718.9937985'}",
Mona Arcane,Mona,MoNAoCoXKLb38Y2VpbukGacdNYhvRTyVn92DvRApXep,mona-arcane,0.00013154,131518.0,4199.16,3.11137,,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '8284.4982307762'}",
Vera AI,VERA,5SXx7DqZAwnYwRxhBdkcV78RdJrzvCJjRxLmoXdbpump,vera-ai,4.897e-05,48959.0,1129.38,-10.093,,"Solana Ecosystem, Meme, AI Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '5336.8573758205', 'h6': '10674.0503747885', 'h24': '99852.0307100892'}",
Invisible Cat,Kieth,Ffs23XgzXViCtB4Hhb9K1tHMi42RDbaaN8xVvP7YCggm,invisible-cat,5.211e-05,46899.0,647.03,-1.30037,,"Solana Ecosystem, Meme, Cat-Themed, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '5.0536755576', 'h24': '1071.6909158296'}",
Stonks (Wormhole),STONKS,8P6WDZ59qwMrTgXWaxFN5J19dGwvY2XEavCyRdA25PNm,stonks-on-eth,1.57e-06,0.0,32899.0,-9.00169,,"Solana Ecosystem, Ethereum Ecosystem","{'m5': '60.7622556723', 'm15': '10436.6861050873', 'm30': '35155.1286973739', 'h1': '43332.5911295124', 'h6': '749909.107587', 'h24': '2746718.21666652'}",
GIGAICHAD,GIGAI,7wdxpzhn8Bz21nTb9b7qM7HzmU6LEoV1QeFKqWeKpump,gigaichad,8.925e-05,88703.0,195.64,-3.48936,,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Solana Meme, AI Agents, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '6.5511542'}",
KiboShib (Wormhole),KIBSHI,BxBkTCHsrcYChcwB459CAGPX9x4fWSVnmzqh5efgUN1R,kiboshib,2.89e-06,2891798.0,235491.0,8.96182,,"Solana Ecosystem, Meme, Arbitrum Ecosystem, Ethereum Ecosystem, Base Ecosystem, Dog-Themed, AI Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '164.7781487446', 'h24': '30774.4164526377'}",
Griddy,GRIDDY,A21r5h19iHhQt6b7vzkgHNgMaSAR9YSazGeJedJepump,griddy,1.404e-05,13981.9,200.3,-3.22993,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '19.03', 'h24': '19.2865380835'}",
First Dog to Buy Crypto,TOSHI,BE9WCtE9p36RX4kmsN5VDd8MSc5QwJQcARbSL3R8pump,first-dog-to-buy-crypto,5.781e-05,49168.0,128.2,-3.14383,,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '551.570754628', 'h1': '7122.4876557287', 'h6': '47470.8086300914', 'h24': '201800.232405415'}",
Albemarle,ALBEMARLE,FEj9JuKq7JMLtvZF3EetVNd5ufU2vPA4ZDiVGaUbiRkj,albemarle-meme-token,0.00081744,0.0,182.45,-2.99188,,Solana Ecosystem,"{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.304303944', 'h6': '3123.0855520741', 'h24': '3213.1110818246'}",
BABY PURPLE PEPE,BABYPURPE,Ej9jJDCD85mZysgorrY582Vpv7HLgDyi7Fa2jRCjgscZ,baby-purple-pepe,2.178e-05,21650.0,182.08,-4.96125,,"Solana Ecosystem, Meme, Frog-Themed, Solana Meme, The Boy’s Club","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.3294352794', 'h24': '0.3294352794'}",
:moyai:(MOAI),MOAI,7NQSHjuEGENZDWfSvPZz7oP2D6c5Jc3LjFC6uh179ufr,moai,0.01036039,1033543.0,382.25,-0.97666,,"Solana Ecosystem, Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '2567.1526654584'}",
DigiHealth (Wormhole),DGH,7udU2DKfgAisAitfG2AgzHvZNoK6Aihc8UsMk89pwNwk,digihealth,9.155e-05,0.0,174.32,-0.98334,,"BNB Chain Ecosystem, Solana Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '0.0', 'h24': '209.7419732702'}",
MEME,MPX6900,39Mzpdw7NDGiXmZZGWiCdR6Nzoc7muWuYkPsVDV4pump,mpx6900,2.274e-05,22732.0,311.4,1.00258,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '86.1704148551', 'h24': '172.8741266104'}",
CRYPSICOIN,CRYPSI,5e6Y8yJ56i7nFwiks1Bqs5BXyN4DuvwHvdzoGYxjsHsn,crypsi-coin,0.01509605,0.0,13076.43,-2.30773,,Solana Ecosystem,"{'m5': '16.868959163', 'm15': '89.5409998504', 'm30': '185.8828347984', 'h1': '435.8104511973', 'h6': '3098.4130079994', 'h24': '12723.7206837333'}",
Baby Bonk,BabyBonk,Dx1Lq5FjangW5ifRMEogAiakm24LyB5AoHmQifepvNjV,babybonk-2,0.00036869,0.0,20.06,-0.41622,,"Solana Ecosystem, Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '3.0836434908', 'h1': '113.6773189911', 'h6': '837.554684971', 'h24': '971.0440017253'}",
memechan,CHAN,ChanGGuDHboPswpTmKDfsTVGQL96VHhmvpwrE4UjWssd,memechan,0.00025429,254071.0,1382.29,0.52781,,"Solana Ecosystem, Meme, Solana Meme","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '59.0061968371', 'h24': '12024.5429851341'}",
MamaBull,MAMA,SJWKUQ8hcSjxizfVGmAB9Rb97znrXFHbRiad2J1pump,mamabull,0.00127278,1263690.0,9787.73,-1.42365,,"Decentralized Finance (DeFi), Solana Ecosystem, Meme, Pump.fun Ecosystem","{'m5': '22.5355316658', 'm15': '112.7217361913', 'm30': '213.1483725315', 'h1': '764.4833165232', 'h6': '3193.9134259099', 'h24': '10777.9663177939'}",
EXPERT_MONEY,$EXPERT,H7VfCzzPJvnqfs1b8uA9uUuVjXiYfzAUDw5gmyV9pump,expert_money,0.00098801,790360.0,352211.0,-8.51271,,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem","{'m5': '0.0', 'm15': '0.0', 'm30': '0.0', 'h1': '0.0', 'h6': '112.9631286727', 'h24': '7767.4687358771'}",
